name,B,category,seq,account_name,amount,type,level,Ledger_Account_Number,English_Label
　　　不動産賃貸原価,0,営業外費用,,不動産賃貸原価,,1,3,10E300450,Rental cost on real estate
　　　固定資産賃貸費用,0,営業外費用,,固定資産賃貸費用,,1,3,10E300460,Rental expenses on non-current assets
　　　設備賃貸費用,0,営業外費用,,設備賃貸費用,,1,3,10E300470,Rental expenses on facilities
　　　リース解約損,0,営業外費用,,リース解約損,,1,3,10E300480,Loss on cancellation of leases
　　　固定資産売却損,0,営業外費用,,固定資産売却損,,1,3,10E300490,Loss on sales of non-current assets
　　　固定資産除却損,0,営業外費用,,固定資産除却損,,1,3,10E300500,Loss on retirement of non-current assets
　　　固定資産除売却損,0,営業外費用,,固定資産除売却損,,1,3,10E300510,Loss on sales and retirement of non-current assets
　　　固定資産廃棄損,0,営業外費用,,固定資産廃棄損,,1,3,10E300520,Loss on abandonment of non-current assets
　　　固定資産処分損,0,営業外費用,,固定資産処分損,,1,3,10E300530,Loss on disposal of non-current assets
　　　固定資産圧縮損,0,営業外費用,,固定資産圧縮損,,1,3,10E300540,Loss on tax purpose reduction entry of non-current assets
　　　固定資産評価損,0,営業外費用,,固定資産評価損,,1,3,10E300550,Loss on valuation of non-current assets
　　　たな卸資産評価損,0,営業外費用,,たな卸資産評価損,,1,3,10E300560,Loss on valuation of inventories
　　　たな卸資産廃棄損,0,営業外費用,,たな卸資産廃棄損,,1,3,10E300570,Loss on abandonment of inventories
　　　たな卸資産除却損,0,営業外費用,,たな卸資産除却損,,1,3,10E300580,Loss on retirement of inventories
　　　たな卸資産処分損,0,営業外費用,,たな卸資産処分損,,1,3,10E300590,Loss on disposal of inventories
　　　商品評価損,0,営業外費用,,商品評価損,,1,3,10E300600,Loss on valuation of goods
　　　商品廃棄損,0,営業外費用,,商品廃棄損,,1,3,10E300610,Loss on abandonment of goods
　　　原材料評価損,0,営業外費用,,原材料評価損,,1,3,10E300620,Loss on valuation of raw materials
　　　貸倒引当金繰入額,0,営業外費用,,貸倒引当金繰入額,,1,3,10E300630,Provision of allowance for doubtful accounts
　　　貸倒損失,0,営業外費用,,貸倒損失,,1,3,10E300640,Bad debts expenses
　　　退職給付費用,0,営業外費用,,退職給付費用,,1,3,10E300650,Retirement benefit expenses
　　　過年度退職給付費用,0,営業外費用,,過年度退職給付費用,,1,3,10E300660,Retirement benefit expenses for prior periods
　　　退職給付積立不足償却額,0,営業外費用,,退職給付積立不足償却額,,1,3,10E300670,Amortization of shortage reserve for retirement benefits
　　　退職給付会計基準変更時差異の処理額,0,営業外費用,,退職給付会計基準変更時差異の処理額,,1,3,10E300680,Amortization of net retirement benefit obligation at transition
　　　割増退職金,0,営業外費用,,割増退職金,,1,3,10E300690,Extra retirement payments
　　　創立費償却,0,営業外費用,,創立費償却,,1,3,10E300700,Amortization of organization expenses
　　　開業費償却,0,営業外費用,,開業費償却,,1,3,10E300710,Amortization of business commencement expenses
　　　長期前払費用償却,0,営業外費用,,長期前払費用償却,,1,3,10E300720,Amortization of long-term prepaid expenses
　　　開発費償却,0,営業外費用,,開発費償却,,1,3,10E300730,Amortization of development expenses
　　　支払手数料,0,営業外費用,,支払手数料,,1,3,10E300740,Commission expenses
　　　支払保証料,0,営業外費用,,支払保証料,,1,3,10E300750,Guarantee commission
　　　支払補償費,0,営業外費用,,支払補償費,,1,3,10E300760,Compensation expenses
　　　租税公課,0,営業外費用,,租税公課,,1,3,10E300770,Taxes and dues
　　　寄付金,0,営業外費用,,寄付金,,1,3,10E300780,Donations
　　　売上債権売却損,0,営業外費用,,売上債権売却損,,1,3,10E300790,Loss on sales of trade receivables
　　　債権売却損,0,営業外費用,,債権売却損,,1,3,10E300800,Loss on transfer of receivables
　　　コミットメントフィー,0,営業外費用,,コミットメントフィー,,1,3,10E300810,Commitment fee
　　　シンジケートローン手数料,0,営業外費用,,シンジケートローン手数料,,1,3,10E300820,Commission for syndicated loans
　　　事務所移転費用,0,営業外費用,,事務所移転費用,,1,3,10E300830,Office relocation expenses
　　　和解金,0,営業外費用,,和解金,,1,3,10E300840,Settlement package
　　　訴訟和解金,0,営業外費用,,訴訟和解金,,1,3,10E300850,Litigation settlement
　　　訴訟関連費用,0,営業外費用,,訴訟関連費用,,1,3,10E300860,Litigation expenses
　　　上場関連費用,0,営業外費用,,上場関連費用,,1,3,10E300870,Listing expenses
　　　雑支出,0,営業外費用,,雑支出,,1,3,10E300880,Miscellaneous expenses
　　　雑損失,0,営業外費用,,雑損失,,1,3,10E300890,Miscellaneous loss
　　　その他,0,営業外費用,,その他,,1,3,10E300900,Other
　　　営業外費用,0,営業外費用,,営業外費用,,1,3,10E300910,Non-operating expenses
　　経常利益又は経常損失（△）,0,損益,,経常利益又は経常損失（△）,,1,2,10F000130,Ordinary profit (loss)
　　特別利益,,特別利益,,特別利益,,T,2,10D300010,Extraordinary income
　　　企業結合に係る特定勘定取崩益,0,特別利益,,企業結合に係る特定勘定取崩益,,1,3,10D300020,Reversal of provision incurred from business combination
　　　企業結合における交換利益,0,特別利益,,企業結合における交換利益,,1,3,10D300030,Gain on exchange from business combination
　　　事業分離における移転利益,0,特別利益,,事業分離における移転利益,,1,3,10D300040,Gain on transfer from business divestitures
　　　段階取得に係る差益,0,特別利益,,段階取得に係る差益,,1,3,10D300050,Gain on step acquisitions
　　　持分変動利益,0,特別利益,,持分変動利益,,1,3,10D300060,Gain on change in equity
　　　抱合せ株式消滅差益,0,特別利益,,抱合せ株式消滅差益,,1,3,10D300070,Gain on extinguishment of tie-in shares
　　　固定資産売却益,0,特別利益,,固定資産売却益,,1,3,10D300080,Gain on sales of non-current assets
　　　固定資産処分益,0,特別利益,,固定資産処分益,,1,3,10D300090,Gain on disposal of non-current assets
　　　固定資産受贈益,0,特別利益,,固定資産受贈益,,1,3,10D300100,Gain on donation of non-current assets
　　　有形固定資産売却益,0,特別利益,,有形固定資産売却益,,1,3,10D300110,"Gain on sales of property, plant and equipment"
　　　土地売却益,0,特別利益,,土地売却益,,1,3,10D300120,Gain on sales of land
　　　投資有価証券売却益,0,特別利益,,投資有価証券売却益,,1,3,10D300130,Gain on sales of investment securities
　　　投資有価証券償還益,0,特別利益,,投資有価証券償還益,,1,3,10D300140,Gain on redemption of investment securities
　　　有価証券売却益,0,特別利益,,有価証券売却益,,1,3,10D300150,Gain on sales of securities
　　　投資有価証券評価損戻入益,0,特別利益,,投資有価証券評価損戻入益,,1,3,10D300160,Gain on reversal of loss on valuation of investment securities
　　　匿名組合投資利益,0,特別利益,,匿名組合投資利益,,1,3,10D300170,Gain on investments in silent partnerships
　　　ゴルフ会員権売却益,0,特別利益,,ゴルフ会員権売却益,,1,3,10D300180,Gain on sales of golf memberships
　　　会員権売却益,0,特別利益,,会員権売却益,,1,3,10D300190,Gain on sales of memberships
　　　負ののれん発生益,0,特別利益,,負ののれん発生益,,1,3,10D300200,Gain on bargain purchase
　　　関係会社清算益,0,特別利益,,関係会社清算益,,1,3,10D300210,Gain on liquidation of subsidiaries and associates
　　　子会社清算益,0,特別利益,,子会社清算益,,1,3,10D300220,Gain on liquidation of subsidiaries
　　　関係会社株式売却益,0,特別利益,,関係会社株式売却益,,1,3,10D300230,Gain on sales of shares of subsidiaries and associates
　　　子会社株式売却益,0,特別利益,,子会社株式売却益,,1,3,10D300240,Gain on sales of shares of subsidiaries
　　　事業譲渡益,0,特別利益,,事業譲渡益,,1,3,10D300250,Gain on sale of businesses
　　　貸倒引当金戻入額,0,特別利益,,貸倒引当金戻入額,,1,3,10D300260,Reversal of allowance for doubtful accounts
　　　賞与引当金戻入額,0,特別利益,,賞与引当金戻入額,,1,3,10D300270,Reversal of provision for bonuses
　　　役員賞与引当金戻入額,0,特別利益,,役員賞与引当金戻入額,,1,3,10D300280,Reversal of provision for bonuses for directors (and other officers)
　　　退職給付引当金戻入額,0,特別利益,,退職給付引当金戻入額,,1,3,10D300290,Reversal of provision for retirement benefits
　　　役員退職慰労引当金戻入額,0,特別利益,,役員退職慰労引当金戻入額,,1,3,10D300300,Reversal of provision for retirement benefits for directors (and other officers)
　　　投資損失引当金戻入額,0,特別利益,,投資損失引当金戻入額,,1,3,10D300310,Reversal of allowance for investment loss
　　　製品保証引当金戻入額,0,特別利益,,製品保証引当金戻入額,,1,3,10D300320,Reversal of provision for product warranties
　　　特別修繕引当金戻入額,0,特別利益,,特別修繕引当金戻入額,,1,3,10D300330,Reversal of provision for special repairs
　　　完成工事補償引当金戻入額,0,特別利益,,完成工事補償引当金戻入額,,1,3,10D300340,Reversal of provision for warranties for completed construction
　　　債務保証損失引当金戻入額,0,特別利益,,債務保証損失引当金戻入額,,1,3,10D300350,Reversal of provision for loss on guarantees
　　　関係会社整理損失引当金戻入額,0,特別利益,,関係会社整理損失引当金戻入額,,1,3,10D300360,Reversal of provision for loss on liquidation of subsidiaries and associates
　　　事業整理損失引当金戻入額,0,特別利益,,事業整理損失引当金戻入額,,1,3,10D300370,Reversal of provision for loss on business liquidation
　　　関係会社事業損失引当金戻入額,0,特別利益,,関係会社事業損失引当金戻入額,,1,3,10D300380,Reversal of provision for loss on business of subsidiaries and associates
　　　事業構造改善引当金戻入額,0,特別利益,,事業構造改善引当金戻入額,,1,3,10D300390,Reversal of provision for business restructuring
　　　店舗閉鎖損失引当金戻入額,0,特別利益,,店舗閉鎖損失引当金戻入額,,1,3,10D300400,Reversal of provision for loss on store closings
　　　訴訟損失引当金戻入額,0,特別利益,,訴訟損失引当金戻入額,,1,3,10D300410,Reversal of provision for loss on litigation
　　　ポイント引当金戻入額,0,特別利益,,ポイント引当金戻入額,,1,3,10D300420,Reversal of provision for point card certificates
　　　災害損失引当金戻入額,0,特別利益,,災害損失引当金戻入額,,1,3,10D300430,Gain on reversal of provision for loss on disaster
　　　退職給付信託設定益,0,特別利益,,退職給付信託設定益,,1,3,10D300440,Gain on contribution of securities to retirement benefit trust
　　　厚生年金基金代行返上益,0,特別利益,,厚生年金基金代行返上益,,1,3,10D300450,Gain on transfer of benefit obligation relating to employees' pension fund
　　　退職給付会計基準変更時差異の処理額,0,特別利益,,退職給付会計基準変更時差異の処理額,,1,3,10D300460,Amortization of net retirement benefit obligation at transition
　　　退職給付制度改定益,0,特別利益,,退職給付制度改定益,,1,3,10D300470,Gain on revision of retirement benefit plan
　　　退職給付制度終了益,0,特別利益,,退職給付制度終了益,,1,3,10D300480,Gain on termination of retirement benefit plan
　　　為替差益,0,特別利益,,為替差益,,1,3,10D300490,Foreign exchange gains
　　　特別法上の準備金戻入額,0,特別利益,,特別法上の準備金戻入額,,1,3,10D300500,Reversal of reserves under special laws
　　　工事負担金等受入額,0,特別利益,,工事負担金等受入額,,1,3,10D300510,Contribution for construction
　　　国庫補助金,0,特別利益,,国庫補助金,,1,3,10D300520,National subsidies
　　　補助金収入,0,特別利益,,補助金収入,,1,3,10D300530,Subsidy income
　　　新株予約権戻入益,0,特別利益,,新株予約権戻入益,,1,3,10D300540,Gain on reversal of share acquisition rights
　　　資産除去債務戻入益,0,特別利益,,資産除去債務戻入益,,1,3,10D300550,Gain on reversal of asset retirement obligations
　　　保険解約返戻金,0,特別利益,,保険解約返戻金,,1,3,10D300560,Surrender value of insurance policies
　　　受取保険金,0,特別利益,,受取保険金,,1,3,10D300570,Insurance claim income
　　　保険差益,0,特別利益,,保険差益,,1,3,10D300580,Gain on insurance claims
　　　受取補償金,0,特別利益,,受取補償金,,1,3,10D300590,Compensation income
　　　収用補償金,0,特別利益,,収用補償金,,1,3,10D300600,Compensation for expropriation
　　　移転補償金,0,特別利益,,移転補償金,,1,3,10D300610,Compensation for forced relocation
　　　受取和解金,0,特別利益,,受取和解金,,1,3,10D300620,Settlement received
　　　違約金収入,0,特別利益,,違約金収入,,1,3,10D300630,Penalty income
　　　償却債権取立益,0,特別利益,,償却債権取立益,,1,3,10D300640,Gain on bad debts recovered
　　　債務免除益,0,特別利益,,債務免除益,,1,3,10D300650,Gain on forgiveness of debts
　　　その他,0,特別利益,,その他,,1,3,10D300660,Other
　　　特別利益,0,特別利益,,特別利益,,1,3,10D300670,Extraordinary income
　　特別損失,,特別損失,,特別損失,,T,2,10E400010,Extraordinary losses
　　　企業結合における交換損失,0,特別損失,,企業結合における交換損失,,1,3,10E400020,Loss on exchange from business combination
　　　事業分離における移転損失,0,特別損失,,事業分離における移転損失,,1,3,10E400030,Loss on transfer from business divestitures
　　　段階取得に係る差損,0,特別損失,,段階取得に係る差損,,1,3,10E400040,Loss on step acquisitions
　　　持分変動損失,0,特別損失,,持分変動損失,,1,3,10E400050,Loss on change in equity
　　　抱合せ株式消滅差損,0,特別損失,,抱合せ株式消滅差損,,1,3,10E400060,Loss on extinguishment of tie-in shares
　　　合併関連費用,0,特別損失,,合併関連費用,,1,3,10E400070,Merger expenses
　　　固定資産売却損,0,特別損失,,固定資産売却損,,1,3,10E400080,Loss on sales of non-current assets
　　　減損損失,0,特別損失,,減損損失,,1,3,10E400090,Impairment loss
　　　災害による損失,0,特別損失,,災害による損失,,1,3,10E400100,Loss on disaster
　　　固定資産除却損,0,特別損失,,固定資産除却損,,1,3,10E400110,Loss on retirement of non-current assets
　　　固定資産除売却損,0,特別損失,,固定資産除売却損,,1,3,10E400120,Loss on sales and retirement of non-current assets
　　　固定資産廃棄損,0,特別損失,,固定資産廃棄損,,1,3,10E400130,Loss on abandonment of non-current assets
　　　固定資産処分損,0,特別損失,,固定資産処分損,,1,3,10E400140,Loss on disposal of non-current assets
　　　固定資産圧縮損,0,特別損失,,固定資産圧縮損,,1,3,10E400150,Loss on tax purpose reduction entry of non-current assets
　　　固定資産評価損,0,特別損失,,固定資産評価損,,1,3,10E400160,Loss on valuation of non-current assets
　　　有形固定資産売却損,0,特別損失,,有形固定資産売却損,,1,3,10E400170,"Loss on sales of property, plant and equipment"
　　　有形固定資産除却損,0,特別損失,,有形固定資産除却損,,1,3,10E400180,"Loss on retirement of property, plant and equipment"
　　　有形固定資産処分損,0,特別損失,,有形固定資産処分損,,1,3,10E400190,"Loss on disposal of property, plant and equipment"
　　　土地売却損,0,特別損失,,土地売却損,,1,3,10E400200,Loss on sales of land
　　　投資有価証券売却損,0,特別損失,,投資有価証券売却損,,1,3,10E400210,Loss on sales of investment securities
　　　投資有価証券評価損,0,特別損失,,投資有価証券評価損,,1,3,10E400220,Loss on valuation of investment securities
　　　投資有価証券償還損,0,特別損失,,投資有価証券償還損,,1,3,10E400230,Loss on redemption of investment securities
　　　有価証券売却損,0,特別損失,,有価証券売却損,,1,3,10E400240,Loss on sales of securities
　　　有価証券評価損,0,特別損失,,有価証券評価損,,1,3,10E400250,Loss on valuation of securities
　　　匿名組合投資損失,0,特別損失,,匿名組合投資損失,,1,3,10E400260,Loss on investments in silent partnerships
　　　出資金評価損,0,特別損失,,出資金評価損,,1,3,10E400270,Loss on valuation of investments in capital
　　　関係会社株式評価損,0,特別損失,,関係会社株式評価損,,1,3,10E400280,Loss on valuation of shares of subsidiaries and associates
　　　関係会社株式売却損,0,特別損失,,関係会社株式売却損,,1,3,10E400290,Loss on sales of shares of subsidiaries and associates
　　　投資損失引当金繰入額,0,特別損失,,投資損失引当金繰入額,,1,3,10E400300,Provision of allowance for investment loss
　　　関係会社出資金評価損,0,特別損失,,関係会社出資金評価損,,1,3,10E400310,Loss on valuation of investments in capital of subsidiaries and associates
　　　子会社株式売却損,0,特別損失,,子会社株式売却損,,1,3,10E400320,Loss on sales of shares of subsidiaries
　　　子会社株式評価損,0,特別損失,,子会社株式評価損,,1,3,10E400330,Loss on valuation of shares of subsidiaries
　　　関係会社整理損,0,特別損失,,関係会社整理損,,1,3,10E400340,Loss on liquidation of subsidiaries and associates
　　　関係会社整理損失引当金繰入額,0,特別損失,,関係会社整理損失引当金繰入額,,1,3,10E400350,Provision for loss on liquidation of subsidiaries and associates
　　　事業整理損,0,特別損失,,事業整理損,,1,3,10E400360,Loss on liquidation of business
　　　事業整理損失引当金繰入額,0,特別損失,,事業整理損失引当金繰入額,,1,3,10E400370,Provision for loss on business liquidation
　　　関係会社事業損失,0,特別損失,,関係会社事業損失,,1,3,10E400380,Loss on business of subsidiaries and associates
　　　関係会社事業損失引当金繰入額,0,特別損失,,関係会社事業損失引当金繰入額,,1,3,10E400390,Provision for loss on business of subsidiaries and associates
　　　事業構造改善費用,0,特別損失,,事業構造改善費用,,1,3,10E400400,Business restructuring expenses
　　　事業構造改善引当金繰入額,0,特別損失,,事業構造改善引当金繰入額,,1,3,10E400410,Provision for business restructuring
　　　関係会社清算損,0,特別損失,,関係会社清算損,,1,3,10E400420,Loss on liquidation of subsidiaries and associates
　　　子会社整理損,0,特別損失,,子会社整理損,,1,3,10E400430,Loss on liquidation of subsidiaries
　　　子会社清算損,0,特別損失,,子会社清算損,,1,3,10E400440,Loss on liquidation of subsidiaries
　　　事業再編損,0,特別損失,,事業再編損,,1,3,10E400450,Restructuring loss
　　　事業撤退損,0,特別損失,,事業撤退損,,1,3,10E400460,Loss on withdrawal from business
　　　事業譲渡損,0,特別損失,,事業譲渡損,,1,3,10E400470,Loss on sale of businesses
　　　関係会社支援損,0,特別損失,,関係会社支援損,,1,3,10E400480,Loss on support to subsidiaries and associates
　　　関係会社貸倒引当金繰入額,0,特別損失,,関係会社貸倒引当金繰入額,,1,3,10E400490,Provision of allowance for doubtful accounts for subsidiaries and associates
　　　その他の投資評価損,0,特別損失,,その他の投資評価損,,1,3,10E400500,Loss on valuation of other investments
　　　ゴルフ会員権評価損,0,特別損失,,ゴルフ会員権評価損,,1,3,10E400510,Loss on valuation of golf club membership
　　　ゴルフ会員権貸倒引当金繰入額,0,特別損失,,ゴルフ会員権貸倒引当金繰入額,,1,3,10E400520,Provision of allowance for doubtful accounts of golf club membership
　　　ゴルフ会員権売却損,0,特別損失,,ゴルフ会員権売却損,,1,3,10E400530,Loss on sales of golf club memberships
　　　会員権評価損,0,特別損失,,会員権評価損,,1,3,10E400540,Loss on valuation of membership
　　　会員権売却損,0,特別損失,,会員権売却損,,1,3,10E400550,Loss on sales of membership
　　　電話加入権評価損,0,特別損失,,電話加入権評価損,,1,3,10E400560,Loss on valuation of telephone subscription right
　　　施設利用権評価損,0,特別損失,,施設利用権評価損,,1,3,10E400570,Loss on valuation of right to use facilities
　　　特別退職金,0,特別損失,,特別退職金,,1,3,10E400580,Extra retirement payments
　　　割増退職金,0,特別損失,,割増退職金,,1,3,10E400590,Extra retirement payments
　　　早期割増退職金,0,特別損失,,早期割増退職金,,1,3,10E400600,Extra payments for early retirements
　　　退職特別加算金,0,特別損失,,退職特別加算金,,1,3,10E400610,Extra retirement payments
　　　店舗閉鎖損失,0,特別損失,,店舗閉鎖損失,,1,3,10E400620,Loss on store closings
　　　店舗閉鎖損失引当金繰入額,0,特別損失,,店舗閉鎖損失引当金繰入額,,1,3,10E400630,Provision for loss on store closings
　　　事務所移転費用,0,特別損失,,事務所移転費用,,1,3,10E400640,Office relocation expenses
　　　本社移転費用,0,特別損失,,本社移転費用,,1,3,10E400650,Head office relocation expenses
　　　債務保証損失引当金繰入額,0,特別損失,,債務保証損失引当金繰入額,,1,3,10E400660,Provision for loss on guarantees
　　　工事損失引当金繰入額,0,特別損失,,工事損失引当金繰入額,,1,3,10E400670,Provision for loss on construction contracts
　　　貸倒引当金繰入額,0,特別損失,,貸倒引当金繰入額,,1,3,10E400680,Provision of allowance for doubtful accounts
　　　貸倒損失,0,特別損失,,貸倒損失,,1,3,10E400690,Bad debts written off
　　　たな卸資産評価損,0,特別損失,,たな卸資産評価損,,1,3,10E400700,Loss on valuation of inventories
　　　たな卸資産処分損,0,特別損失,,たな卸資産処分損,,1,3,10E400710,Loss on disposal of inventories
　　　たな卸資産除却損,0,特別損失,,たな卸資産除却損,,1,3,10E400720,Loss on retirement of inventories
　　　たな卸資産廃棄損,0,特別損失,,たな卸資産廃棄損,,1,3,10E400730,Loss on abandonment of inventories
　　　商品評価損,0,特別損失,,商品評価損,,1,3,10E400740,Loss on valuation of goods
　　　商品廃棄損,0,特別損失,,商品廃棄損,,1,3,10E400750,Loss on abandonment of goods
　　　販売用不動産評価損,0,特別損失,,販売用不動産評価損,,1,3,10E400760,Loss on valuation of real estate for sale
　　　販売用土地評価損,0,特別損失,,販売用土地評価損,,1,3,10E400770,Loss on valuation of land for sale
　　　建物除却損,0,特別損失,,建物除却損,,1,3,10E400780,Loss on retirement of buildings
　　　為替差損,0,特別損失,,為替差損,,1,3,10E400790,Foreign exchange losses
　　　固定資産臨時償却費,0,特別損失,,固定資産臨時償却費,,1,3,10E400800,Non-recurring depreciation on non-current assets
　　　工事負担金等圧縮額,0,特別損失,,工事負担金等圧縮額,,1,3,10E400810,Tax purpose reduction entry of contribution for construction
　　　ソフトウエア除却損,0,特別損失,,ソフトウエア除却損,,1,3,10E400820,Loss on retirement of software
　　　賃貸借契約解約損,0,特別損失,,賃貸借契約解約損,,1,3,10E400830,Loss on cancellation of rental contracts
　　　リース解約損,0,特別損失,,リース解約損,,1,3,10E400840,Loss on cancellation of leases
　　　保険解約損,0,特別損失,,保険解約損,,1,3,10E400850,Loss on cancellation of insurance policies
　　　退職給付費用,0,特別損失,,退職給付費用,,1,3,10E400860,Retirement benefit expenses
　　　退職給付信託設定損,0,特別損失,,退職給付信託設定損,,1,3,10E400870,Loss on contribution of securities to retirement benefit trust
　　　厚生年金基金代行返上損,0,特別損失,,厚生年金基金代行返上損,,1,3,10E400880,Loss on transfer of benefit obligation relating to employees' pension fund
　　　過年度退職給付費用,0,特別損失,,過年度退職給付費用,,1,3,10E400890,Retirement benefit expenses for prior periods
　　　退職給付引当金繰入額,0,特別損失,,退職給付引当金繰入額,,1,3,10E400900,Provision for retirement benefits
　　　退職給付会計基準変更時差異の処理額,0,特別損失,,退職給付会計基準変更時差異の処理額,,1,3,10E400910,Amortization of net retirement benefit obligation at transition
　　　役員退職慰労金,0,特別損失,,役員退職慰労金,,1,3,10E400920,Retirement benefits for directors (and other officers)
　　　役員退職慰労引当金繰入額,0,特別損失,,役員退職慰労引当金繰入額,,1,3,10E400930,Provision for retirement benefits for directors (and other officers)
　　　退職給付制度改定損,0,特別損失,,退職給付制度改定損,,1,3,10E400940,Loss on revision of retirement benefit plan
　　　退職給付制度終了損,0,特別損失,,退職給付制度終了損,,1,3,10E400950,Loss on termination of retirement benefit plan
　　　損害賠償金,0,特別損失,,損害賠償金,,1,3,10E400960,Compensation for damage
　　　和解金,0,特別損失,,和解金,,1,3,10E400970,Settlement package
　　　訴訟和解金,0,特別損失,,訴訟和解金,,1,3,10E400980,Litigation settlement
　　　訴訟関連損失,0,特別損失,,訴訟関連損失,,1,3,10E400990,Loss on litigation
　　　訴訟損失引当金繰入額,0,特別損失,,訴訟損失引当金繰入額,,1,3,10E401000,Provision for loss on litigation
　　　環境対策引当金繰入額,0,特別損失,,環境対策引当金繰入額,,1,3,10E401010,Provision for environmental measures
　　　環境対策費,0,特別損失,,環境対策費,,1,3,10E401020,Environmental expenses
　　　利息返還損失引当金繰入額,0,特別損失,,利息返還損失引当金繰入額,,1,3,10E401030,Provision for loss on interest repayment
　　　偶発損失引当金繰入額,0,特別損失,,偶発損失引当金繰入額,,1,3,10E401040,Provision for contingent loss
　　　災害損失引当金繰入額,0,特別損失,,災害損失引当金繰入額,,1,3,10E401050,Provision for loss on disaster
　　　臨時損失,0,特別損失,,臨時損失,,1,3,10E401060,Nonrecurring loss
　　　特別法上の準備金繰入額,0,特別損失,,特別法上の準備金繰入額,,1,3,10E401070,Provision of reserves under special laws
　　　その他,0,特別損失,,その他,,1,3,10E401080,Other
　　　特別損失,0,特別損失,,特別損失,,1,3,10E401090,Extraordinary losses
　　匿名組合損益分配前税引前当期純利益又は純損失（△）,0,損益,,匿名組合損益分配前税引前当期純利益又は純損失（△）,,1,2,10F000140,Profit (loss) before distributions of profit or loss on silent partnerships and income taxes
　　匿名組合損益分配額,0,その他,,匿名組合損益分配額,,1,2,10F100050,Distributions of profit or loss on silent partnerships
　　税引前当期純利益又は税引前当期純損失（△）,0,損益,,税引前当期純利益又は税引前当期純損失（△）,,1,2,10F000150,Profit (loss) before income taxes
　　法人税等,0,その他,,法人税等,,1,2,10F100060,Income taxes
　　　法人税、住民税及び事業税,0,その他,,法人税、住民税及び事業税,,1,3,10F100070,Income taxes - current
　　　法人税等の更正、決定等による納付税額又は還付税額,0,その他,,法人税等の更正、決定等による納付税額又は還付税額,,1,3,10F100080,Income taxes - correction
　　　法人税等調整額,0,その他,,法人税等調整額,,1,3,10F100090,Income taxes - deferred
　　　法人税等還付税額,0,その他,,法人税等還付税額,,1,3,10F100100,Refund of income taxes
　　　過年度法人税等,0,その他,,過年度法人税等,,1,3,10F100110,Income taxes for prior periods
　　　過年度法人税等戻入額,0,その他,,過年度法人税等戻入額,,1,3,10F100120,Refund of income taxes for prior periods
　　当期純利益又は当期純損失（△）,0,損益,,当期純利益又は当期純損失（△）,,1,2,10F000160,Profit (loss)
　　　（内訳）,,その他,,（内訳）,,T,3,10F100130,Profit attributable to
　　　　非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）,0,その他,,非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）,,1,4,10F100140,Profit (loss) attributable to non-controlling interests
　　　　親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,0,その他,,親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,,1,4,10F100150,Profit (loss) attributable to owners of parent
　　その他の包括利益,,その他,,その他の包括利益,,T,2,10F100160,Other comprehensive income
　　　その他有価証券評価差額金（税引前）,0,その他,,その他有価証券評価差額金（税引前）,,1,3,10F100170,"Valuation difference on available-for-sale securities, before tax"
　　　その他有価証券評価差額金,0,その他,,その他有価証券評価差額金,,1,3,10F100180,Valuation difference on available-for-sale securities
　　　繰延ヘッジ損益（税引前）,0,その他,,繰延ヘッジ損益（税引前）,,1,3,10F100190,"Deferred gains or losses on hedges, before tax"
　　　繰延ヘッジ損益,0,その他,,繰延ヘッジ損益,,1,3,10F100200,Deferred gains or losses on hedges
　　　土地再評価差額金,0,その他,,土地再評価差額金,,1,3,10F100210,Revaluation reserve for land
　　　為替換算調整勘定（税引前）,0,その他,,為替換算調整勘定（税引前）,,1,3,10F100220,"Foreign currency translation adjustment, before tax"
　　　為替換算調整勘定,0,その他,,為替換算調整勘定,,1,3,10F100230,Foreign currency translation adjustment
　　　退職給付に係る調整額（税引前）,0,その他,,退職給付に係る調整額（税引前）,,1,3,10F100240,"Remeasurements of defined benefit plans, before tax"
　　　退職給付に係る調整額,0,その他,,退職給付に係る調整額,,1,3,10F100250,"Remeasurements of defined benefit plans, net of tax"
　　　持分法適用会社に対する持分相当額,0,その他,,持分法適用会社に対する持分相当額,,1,3,10F100260,Share of other comprehensive income of entities accounted for using equity method
　　　その他の包括利益に係る税効果額,0,その他,,その他の包括利益に係る税効果額,,1,3,10F100270,Income tax relating to other comprehensive income
　　　その他の包括利益,0,その他,,その他の包括利益,,1,3,10F100280,Other comprehensive income
　　包括利益,0,その他,,包括利益,,1,2,10F100290,Comprehensive income
　　　（内訳）,,その他,,（内訳）,,T,3,10F100300,Comprehensive income attributable to
　　　　親会社株主に係る包括利益,0,その他,,親会社株主に係る包括利益,,1,4,10F100310,Comprehensive income attributable to owners of parent
　　　　非支配株主に係る包括利益,0,その他,,非支配株主に係る包括利益,,1,4,10F100320,Comprehensive income attributable to non-controlling interests
　　包括利益計算書,,その他,,包括利益計算書,,T,2,10F100330,Statement of comprehensive income
