sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
1521,3,A,,SchemaRefHref,Char,0..1,,Value of the href attribute of schemaRef in the target reporting taxonomy.,gl-cor,0,Summary Reporting Taxonomies,SR01b_02,/CO04b/SR01b/SR01b_02,$.Document Information.Summary Reporting Taxonomies.SchemaRefHref,DocInfrm.SmmryRprtTaxnm.Schmr,集約報告タクソノミスキーマ参照情報,報告タクソノミ内の、schemaRef要素のhref属性の値。,
1522,3,A,,Header,Text,0..1,,An all-purpose data field where all the information necessary when it is too complex to be defined otherwise.,gl-cor,0,Summary Reporting Taxonomies,SR01b_03,/CO04b/SR01b/SR01b_03,$.Document Information.Summary Reporting Taxonomies.Header,DocInfrm.SmmryRprtTaxnm.Hedr,集約報告タクソノミヘッダ,必要なすべての情報が、複雑すぎて他の方法では定義できないときに、それらを記述する汎用的なデータ域。,
1523,3,A,,Description,Text,0..1,,A description of the taxonomy for human use.,gl-cor,0,Summary Reporting Taxonomies,SR01b_04,/CO04b/SR01b/SR01b_04,$.Document Information.Summary Reporting Taxonomies.Description,DocInfrm.SmmryRprtTaxnm.Dscr,集約報告タクソノミ説明,人が利用するための、タクソノミの説明文。,
1524,1,C,,Entity Information,,,,Holder for entity information - information about the reporting organization.,gl-cor,0,Entity Information,CO03b,/CO03b,$.Entity Information,EnttyInfrm,【事業体情報】,事業体情報（報告組織に関する情報）の入れ物。,gl-cor:entityInformation
1525,2,A,,Business Description,Text,0..1,,Description of the nature of the gl-business of the entity.,gl-cor,0,Entity Information,CO03b_01,/CO03b/CO03b_01,$.Entity Information.Business Description,EnttyInfrm.BusDscr,業種説明,事業体の事業の種類についての説明。,
1526,2,A,,Fiscal Year Start,Date,0..1,,"Start of fiscal year. Where appropriate, gl-corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",gl-cor,0,Entity Information,CO03b_BU03_02,/CO03b/CO03b_BU03_02,$.Entity Information.Fiscal Year Start,EnttyInfrm.FiscYrStrt,会計年度開始日付,会計年度の開始日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,gl-bus:fiscalYearStart
1527,2,A,,Fiscal Year End,Date,0..1,,"End of fiscal year. Where appropriate, gl-corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",gl-cor,0,Entity Information,CO03b_BU03_03,/CO03b/CO03b_BU03_03,$.Entity Information.Fiscal Year End,EnttyInfrm.FiscYrEnd,会計年度終了日付,会計年度の終了日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,gl-bus:fiscalYearEnd
1528,2,C,,Accountant,,0..*,,Information about the relevant external accountant,gl-cor,0,Accountant,BU08c,/CO03b/BU08c,$.Entity Information.Accountant,EnttyInfrm.Accnt,【会計士情報】,関連する外部会計士に関する情報。,
1529,3,A,,Name,Name,0..1,,Name of the accountant,gl-cor,0,Accountant,BU08c_01,/CO03b/BU08c/BU08c_01,$.Entity Information.Accountant.Name,EnttyInfrm.Accnt.Nam,会計士名,会計士の名前。,
1530,3,A,,Type of Engagement,Name,0..1,,Type of engagement being performed by external accountant,gl-cor,0,Accountant,BU08c_02,/CO03b/BU08c/BU08c_02,$.Entity Information.Accountant.Type of Engagement,EnttyInfrm.Accnt.TypOfEnggm,契約種別,"外部会計士によって実行される契約の種別。
[設定値のリスト]
(audit：監査)、(review：検査)、(compilation：調整)、(tax：税)、(other：その他) ",
1531,3,A,,Type of Engagement Description,Text,0..1,,Free format description of the type of engagement,gl-cor,0,Accountant,BU08c_03,/CO03b/BU08c/BU08c_03,$.Entity Information.Accountant.Type of Engagement Description,EnttyInfrm.Accnt.TypOfEnggmDscr,契約種別説明,契約種別の説明。,
1532,3,A,,Contact Type,Name,0..1,,Contact Type for Accountant Contact,gl-cor,0,Accountant,BU08c_04,/CO03b/BU08c/BU08c_04,$.Entity Information.Accountant.Contact Type,EnttyInfrm.Accnt.CntTyp,会計士担当者役割,会計士の担当者の種別,
1533,3,A,,Location ID cross reference,Char,0..1,,This code is used to associate the contact with a specific location for the Accountant. Its value should be the same as that of the accountantAddressLocationIdentifier,gl-cor,0,Accountant,BU08c_05,/CO03b/BU08c/BU08c_05,$.Entity Information.Accountant.Location ID cross reference,EnttyInfrm.Accnt.LctIdCrssRef,会計士所在地相互参照情報,"担当者と会計士の所在地情報を関係付けるためのコード。
accountantAddressLocationIdentifierと同じ値であるべき。",
1534,3,C,,Address,,0..*,,Address structure for the reporting entity,gl-cor,0,Address,BU04e,/CO03b/BU08c/BU04e,$.Entity Information.Accountant.Address,EnttyInfrm.Accnt.Adr,【住所】,報告事業体の住所構造体。,
1535,4,A,,Name,Name,0..1,,Name of organization used at this address,gl-cor,0,Address,BU04e_01,/CO03b/BU08c/BU04e/BU04e_01,$.Entity Information.Accountant.Address.Name,EnttyInfrm.Accnt.Adr.Nam,住所名,この住所で使用される組織の名前。,
1536,4,A,,Description,Text,0..1,,"Description of the address, such as Mailing, Physical, Investor Relations, etc.",gl-cor,0,Address,BU04e_02,/CO03b/BU08c/BU04e/BU04e_02,$.Entity Information.Accountant.Address.Description,EnttyInfrm.Accnt.Adr.Dscr,住所説明,住所の説明。郵送先、実体、投資家向けなど。,
1537,4,A,,Purpose,Char,0..1,,"Freeform for codes like shipping, billing, mailing at address level.  Allows identification of multiple purpose addresses for each identifier.",gl-cor,0,Address,BU04e_03,/CO03b/BU08c/BU04e/BU04e_03,$.Entity Information.Accountant.Address.Purpose,EnttyInfrm.Accnt.Adr.Prps,住所目的,配送、請求、郵送のような、住所レベルのコードの自由記述。個々の識別子により、住所の用途を識別する。,
1538,4,A,,Location Identifier,Char,0..1,,A code used to identify the location and to associate it with contacts and transactions,gl-cor,0,Address,BU04e_04,/CO03b/BU08c/BU04e/BU04e_04,$.Entity Information.Accountant.Address.Location Identifier,EnttyInfrm.Accnt.Adr.LctIdntf,所在地識別子,位置を識別したり、窓口や取引と関係付けるコード。,
1539,4,A,,Building Number,Char,0..1,,Building Number,gl-cor,0,Address,BU04e_05,/CO03b/BU08c/BU04e/BU04e_05,$.Entity Information.Accountant.Address.Building Number,EnttyInfrm.Accnt.Adr.BldngNr,建物番号,建物番号。,
1540,4,A,,Street,Name,0..1,,Street address,gl-cor,0,Address,BU04e_06,/CO03b/BU08c/BU04e/BU04e_06,$.Entity Information.Accountant.Address.Street,EnttyInfrm.Accnt.Adr.Strt,通り,住所の通り。,
1541,4,A,,Detail,Name,0..1,,Address Detail,gl-cor,0,Address,BU04e_07,/CO03b/BU08c/BU04e/BU04e_07,$.Entity Information.Accountant.Address.Detail,EnttyInfrm.Accnt.Adr.Detl,住所詳細,住所詳細。,
1542,4,A,,City,Name,0..1,,City or town of the address.,gl-cor,0,Address,BU04e_08,/CO03b/BU08c/BU04e/BU04e_08,$.Entity Information.Accountant.Address.City,EnttyInfrm.Accnt.Adr.Cty,都市,住所の都市や町。,
1543,4,A,,State or Province,Name,0..1,,"State, province or region of the address.",gl-cor,0,Address,BU04e_09,/CO03b/BU08c/BU04e/BU04e_09,$.Entity Information.Accountant.Address.State or Province,EnttyInfrm.Accnt.Adr.SttOrPrvnc,州,住所の州や地方。,
1544,4,A,,Zip or Postal Code,Char,0..1,,Zip or other postal code of the address.,gl-cor,0,Address,BU04e_10,/CO03b/BU08c/BU04e/BU04e_10,$.Entity Information.Accountant.Address.Zip or Postal Code,EnttyInfrm.Accnt.Adr.ZpOrPstlCd,郵便番号,住所の郵便番号。,
1545,4,A,,Country,Char,0..1,,Country of the address.,gl-cor,0,Address,BU04e_11,/CO03b/BU08c/BU04e/BU04e_11,$.Entity Information.Accountant.Address.Country,EnttyInfrm.Accnt.Adr.Cntry,国,住所の国。,
1546,3,C,,Contact,,0..*,,Information about contacts.,gl-cor,0,Contact,BU06e,/CO03b/BU08c/BU06e,$.Entity Information.Accountant.Contact,EnttyInfrm.Accnt.Cnt,【担当者情報】,担当者に関する情報。,
1547,4,A,,Prefix,Char,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",gl-cor,0,Contact,BU06e_01,/CO03b/BU08c/BU06e/BU06e_01,$.Entity Information.Accountant.Contact.Prefix,EnttyInfrm.Accnt.Cnt.Prfx,敬称,敬称(Dr.、Mr.、Mrs.など),
1548,4,A,,Last Name,Name,0..1,,Last or family name,gl-cor,0,Contact,BU06e_02,/CO03b/BU08c/BU06e/BU06e_02,$.Entity Information.Accountant.Contact.Last Name,EnttyInfrm.Accnt.Cnt.LastNam,姓,姓,
1549,4,A,,First Name,Name,0..1,,First or given name,gl-cor,0,Contact,BU06e_03,/CO03b/BU08c/BU06e/BU06e_03,$.Entity Information.Accountant.Contact.First Name,EnttyInfrm.Accnt.Cnt.FrstNam,名,名、クリスチャンネーム,
1550,4,A,,Suffix,Char,0..1,,"Suffix (e.g. MD, CPA, Jr.)",gl-cor,0,Contact,BU06e_04,/CO03b/BU08c/BU06e/BU06e_04,$.Entity Information.Accountant.Contact.Suffix,EnttyInfrm.Accnt.Cnt.Sffx,付加名称,付加名称(MD、CPA、Jr.など),
1551,4,A,,Attention Line,Name,0..1,,Attention Line,gl-cor,0,Contact,BU06e_05,/CO03b/BU08c/BU06e/BU06e_05,$.Entity Information.Accountant.Contact.Attention Line,EnttyInfrm.Accnt.Cnt.AttntLn,アテンションライン,アテンションライン,
1552,4,A,,Position/Role,Name,0..1,,Position or role,gl-cor,0,Contact,BU06e_06,/CO03b/BU08c/BU06e/BU06e_06,$.Entity Information.Accountant.Contact.Position/Role,EnttyInfrm.Accnt.Cnt.Pstnr,地位/役職,地位や役職。,
1553,4,A,,Role of Contact,Name,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",gl-cor,0,Contact,BU06e_07,/CO03b/BU08c/BU06e/BU06e_07,$.Entity Information.Accountant.Contact.Role of Contact,EnttyInfrm.Accnt.Cnt.RlOfCnt,担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計士。,
1554,4,A,,Location ID cross reference,Name,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,gl-cor,0,Contact,BU06e_08,/CO03b/BU08c/BU06e/BU06e_08,$.Entity Information.Accountant.Contact.Location ID cross reference,EnttyInfrm.Accnt.Cnt.LctIdCrssRef,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,
1555,4,C,,Phone Number,,0..*,,Primary phone number of the entity.,gl-cor,0,Phone Number,BU01g,/CO03b/BU08c/BU06e/BU01g,$.Entity Information.Accountant.Contact.Phone Number,EnttyInfrm.Accnt.Cnt.PhnNr,【事業体電話番号】,事業体の主要電話番号情報。,
1556,5,A,,Description,Text,0..1,,"Entity Phone Number Description such as Main, Investor relations.",gl-cor,0,Phone Number,BU01g_01,/CO03b/BU08c/BU06e/BU01g/BU01g_01,$.Entity Information.Accountant.Contact.Phone Number.Description,EnttyInfrm.Accnt.Cnt.PhnNr.Dscr,事業体電話番号説明,"代表、IR用などの、事業体の電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他) ",
1557,5,A,,Number,Char,0..1,,Phone number referred to in 'phoneNumberDescription',gl-cor,0,Phone Number,BU01g_02,/CO03b/BU08c/BU06e/BU01g/BU01g_02,$.Entity Information.Accountant.Contact.Phone Number.Number,EnttyInfrm.Accnt.Cnt.PhnNr.Nr,事業体電話番号,phoneNumberDescriptionで示される電話番号。,
1558,4,C,,Fax Number,,0..*,,Tuple for holding company fax information.,gl-cor,0,Fax Number,BU02g,/CO03b/BU08c/BU06e/BU02g,$.Entity Information.Accountant.Contact.Fax Number,EnttyInfrm.Accnt.Cnt.FaxNr,【事業体FAX番号】,事業体のFAX番号情報のタプル。,
1559,5,A,,Usage,Text,0..1,,"Company fax number usage (e.g. orders, head office, IR)",gl-cor,0,Fax Number,BU02g_01,/CO03b/BU08c/BU06e/BU02g/BU02g_01,$.Entity Information.Accountant.Contact.Fax Number.Usage,EnttyInfrm.Accnt.Cnt.FaxNr.Usg,事業体FAX番号用途,事業体のFAX番号の用途。(注文、本社、IRなど),
1560,5,A,,Number,Char,0..1,,Company Fax Number,gl-cor,0,Fax Number,BU02g_02,/CO03b/BU08c/BU06e/BU02g/BU02g_02,$.Entity Information.Accountant.Contact.Fax Number.Number,EnttyInfrm.Accnt.Cnt.FaxNr.Nr,事業体FAX番号,事業体のFAX番号。,
1561,4,C,,Email Address,,0..*,,Tuple for holding company email information.,gl-cor,0,Email Address,BU03g,/CO03b/BU08c/BU06e/BU03g,$.Entity Information.Accountant.Contact.Email Address,EnttyInfrm.Accnt.Cnt.EmlAdr,【事業体Eメールアドレス】,事業体のEメールアドレス情報のタプル。,
1562,5,A,,Usage,Text,0..1,,"Company email address usage (e.g. orders, head office, IR)",gl-cor,0,Email Address,BU03g_01,/CO03b/BU08c/BU06e/BU03g/BU03g_01,$.Entity Information.Accountant.Contact.Email Address.Usage,EnttyInfrm.Accnt.Cnt.EmlAdr.Usg,事業体Eメールアドレス用途,事業体のEメールアドレスの用途。(注文、本社、IRなど),
1563,5,A,,Address,Char,0..1,,Company Email Address,gl-cor,0,Email Address,BU03g_02,/CO03b/BU08c/BU06e/BU03g/BU03g_02,$.Entity Information.Accountant.Contact.Email Address.Address,EnttyInfrm.Accnt.Cnt.EmlAdr.Adr,事業体Eメールアドレス,事業体のEメールアドレス。,
1564,2,C,,Reporting Calendar,,0..*,,A tool to collect the periods used to summarise results from transactions.,gl-cor,0,Reporting Calendar,BU10b,/CO03b/BU10b,$.Entity Information.Reporting Calendar,EnttyInfrm.RprtCalnd,【報告カレンダー】,取引の結果をまとめるための期間を集めるもの。,gl-bus:reportingCalendar
1565,3,A,PK,Code,Char,0..1,,"The code used to identify this specific reporting calendar, unique across periods",gl-cor,0,Reporting Calendar,BU10b_01,/CO03b/BU10b/BU10b_01,$.Entity Information.Reporting Calendar.Code,EnttyInfrm.RprtCalnd.Cd,報告カレンダーコード,この報告カレンダーを識別するコード。複数期間にわたって一意。,gl-bus:reportingCalendarCode
1566,3,A,,Description,Text,0..1,,A description of the reporting calendar (associated with the reportingCalendarCode given),gl-cor,0,Reporting Calendar,BU10b_02,/CO03b/BU10b/BU10b_02,$.Entity Information.Reporting Calendar.Description,EnttyInfrm.RprtCalnd.Dscr,報告カレンダー説明,報告カレンダーの説明（reportingCalendarCodeと関係付けられる）。,gl-bus:reportingCalendarDescription
1567,3,A,,Title,Name,0..1,,A description of the reporting period. The actual beginning and ending dates are found within the 'reportingCalendarPeriod' structure,gl-cor,0,Reporting Calendar,BU10b_03,/CO03b/BU10b/BU10b_03,$.Entity Information.Reporting Calendar.Title,EnttyInfrm.RprtCalnd.Ttl,報告カレンダータイトル,報告期間の説明。実際の開始日及び終了日はreportingCalendarPeriodに記述する。,gl-bus:reportingCalendarTitle
1568,3,A,,Code Related to Type of Periods,Char,0..1,,"A code for the type of period involved. Enumerated as: monthly, quarterly, semi-annually, 4-5-4, ad-hoc, other.",gl-cor,0,Reporting Calendar,BU10b_04,/CO03b/BU10b/BU10b_04,$.Entity Information.Reporting Calendar.Code Related to Type of Periods,EnttyInfrm.RprtCalnd.CdReltdTTypOfPerds,期間種別コード,"報告期間の種別コード。月次、四半期ごと、半期ごと、4-5-4、随時、その他
[設定値のリスト]
(monthly：月次)、(quarterly：四半期ごと)、(semi-annually：半期ごと)、(4-5-4：4-5-4)、(ad-hoc：随時)、(other：その他) ",gl-bus:reportingCalendarPeriodType
1569,3,A,,Description of periods,Text,0..1,,A description of the type of period involved.,gl-cor,0,Reporting Calendar,BU10b_05,/CO03b/BU10b/BU10b_05,$.Entity Information.Reporting Calendar.Description of periods,EnttyInfrm.RprtCalnd.DscrOfPerds,期間種別説明,報告期間の種別の説明。,gl-bus:reportingCalendarPeriodTypeDescription
1570,3,A,,Closed status,Char,0..1,,"An identifier on whether the reporting calendar is still open for activity. enumerated, ""open"", ""closed"", ""pending""",gl-cor,0,Reporting Calendar,BU10b_06,/CO03b/BU10b/BU10b_06,$.Entity Information.Reporting Calendar.Closed status,EnttyInfrm.RprtCalnd.ClsdStat,締状態,"報告カレンダーがオープンかどうかを示す識別子。オープン、締切り済み、保留中
[設定値のリスト]
(open：オープン)、(closed：締切り済み)、(pending：保留中) ",gl-bus:reportingCalendarOpenClosedStatus
1571,3,A,,Reporting Purpose,Name,0..1,,A description of the accounting set of books involved. Uses enumeration from accounting method purpose.,gl-cor,0,Reporting Calendar,BU10b_07,/CO03b/BU10b/BU10b_07,$.Entity Information.Reporting Calendar.Reporting Purpose,EnttyInfrm.RprtCalnd.RprtPrps,報告目的,"帳簿の集合の説明。会計処理方法の目的の列挙値を使用する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",gl-bus:reportingPurpose
1572,3,A,,Reporting Purpose Description,Text,0..1,,Free format description of the reporting purpose,gl-cor,0,Reporting Calendar,BU10b_08,/CO03b/BU10b/BU10b_08,$.Entity Information.Reporting Calendar.Reporting Purpose Description,EnttyInfrm.RprtCalnd.RprtPrpsDscr,報告目的説明,報告目的の説明。,gl-bus:reportingPurposeDescription
1573,3,C,,Period,,0..*,,A tool to collect a specific set of periods used to summarize results from transactions.,gl-cor,0,Period,BU09b,/CO03b/BU10b/BU09b,$.Entity Information.Reporting Calendar.Period,EnttyInfrm.RprtCalnd.Per,【報告カレンダー期間】,取引の結果をまとめるための特定の期間を集めるもの。,gl-bus:reportingCalendarPeriod
1574,4,A,PK,ID,Identifier,0..1,,An identifier for this period in this calendar,gl-cor,0,Period,BU09b_01,/CO03b/BU10b/BU09b/BU09b_01,$.Entity Information.Reporting Calendar.Period.ID,EnttyInfrm.RprtCalnd.Per.Id,報告期間識別子,このカレンダーにおけるこの期間の識別子。,gl-bus:periodIdentifier
1575,4,A,,Description,Text,0..1,,A description of this specific reporting period in this calendar.,gl-cor,0,Period,BU09b_02,/CO03b/BU10b/BU09b/BU09b_02,$.Entity Information.Reporting Calendar.Period.Description,EnttyInfrm.RprtCalnd.Per.Dscr,期間説明,このカレンダーにおけるこの特定の期間の説明。,gl-bus:periodDescription
1576,4,A,,Start Date,Date,0..1,,The beginning date/time of a period,gl-cor,0,Period,BU09b_03,/CO03b/BU10b/BU09b/BU09b_03,$.Entity Information.Reporting Calendar.Period.Start Date,EnttyInfrm.RprtCalnd.Per.StrtDt,期間開始日付,期間の開始日付/時刻,gl-bus:periodStart
1577,4,A,,End Date,Date,0..1,,The ending date/time of a period,gl-cor,0,Period,BU09b_04,/CO03b/BU10b/BU09b/BU09b_04,$.Entity Information.Reporting Calendar.Period.End Date,EnttyInfrm.RprtCalnd.Per.EndDt,期間終了日付,期間の終了日付/時刻,gl-bus:periodEnd
1578,4,A,,Closed Date,Date,0..1,,"The date/time a period has been closed for activity. If this is present with a nill value (xsi:nill=""true"") then the period is not closed.",gl-cor,0,Period,BU09b_05,/CO03b/BU10b/BU09b/BU09b_05,$.Entity Information.Reporting Calendar.Period.Closed Date,EnttyInfrm.RprtCalnd.Per.ClsdDt,期間締日付,"この期間の活動が締め切られた日付/時刻。この値がニル値(xsi:nill=""true"")であれば、この期間は、締め切られていない。",gl-bus:periodClosedDate
1579,2,C,,Registered Entity Identifier,,0..*,,Structure containing references to an external authority associated with identifier,gl-cor,0,Registered Entity Identifier,CO01c,/CO03b/CO01c,$.Entity Information.Registered Entity Identifier,EnttyInfrm.RegstEnttyIdntf,【登録法人識別子】,識別子と関係付けられる外部機関への参照情報を含む構造体。,
1580,3,A,PK,ID,Identifier,0..1,,"External Authority (e,g, Tax Authority) ID Number associated with identifierReference",gl-cor,0,Registered Entity Identifier,CO01c_01,/CO03b/CO01c/CO01c_01,$.Entity Information.Registered Entity Identifier.ID,EnttyInfrm.RegstEnttyIdntf.Id,外部機関付与識別番号,identifierReferenceと関係付けられる、外部機関（たとえば、税務署）によるID番号。,
1581,3,A,,Authority Name,Name,0..1,,Name of External Authority (e.g. Tax Authority),gl-cor,0,Registered Entity Identifier,CO01c_02,/CO03b/CO01c/CO01c_02,$.Entity Information.Registered Entity Identifier.Authority Name,EnttyInfrm.RegstEnttyIdntf.AthrtNam,外部機関名,外部機関の名前（たとえば、税務署）,
1582,3,A,,Verification Date,Date,0..1,,Date on which the External Authority last performed a verification,gl-cor,0,Registered Entity Identifier,CO01c_03,/CO03b/CO01c/CO01c_03,$.Entity Information.Registered Entity Identifier.Verification Date,EnttyInfrm.RegstEnttyIdntf.VerfcDt,外部機関認証日付,外部機関が最後に認証した日付。,
1583,2,C,,Organization,,0..*,,Section which contains various identifiers for the company.,gl-cor,0,Organization,BU11b,/CO03b/BU11b,$.Entity Information.Organization,EnttyInfrm.Org,【識別子】,組織に関する様々な識別子を含むセクション。,gl-bus:organizationIdentifiers
1584,3,A,PK,ID,Identifier,1,,"Code representing the company or organization whose data this file represents: used for situations where one user (e.g., a CPA) needs to keep track of multiple organizations' files (e.g., multiple clients). Can be EIN#, client #, internal/external identifier, SIC code. Codes which identifies the entity. Includes the code identifier of the authority issuing the code, a colon, and the code itself. For example, CIK:01234567 for the CIK number issued by SEC EDGAR.",gl-cor,0,Organization,BU11b_01,/CO03b/BU11b/BU11b_01,$.Entity Information.Organization.ID,EnttyInfrm.Org.Id,事業体識別子,このファイルでデータを表現している会社や組織のコード。ひとりのユーザ(例えば、公認会計士)が複数の組織(例えば、複数の顧客)のファイルを把握する必要がある場合に使用される。 EIN番号、顧客番号、内部/外部識別子、SICコードであってよい。事業体の識別子をコード化する。コードを発行する権威ある組織のコード識別子、コロン、およびコードそのものを含む。 例えば、SEC　EDGARが発行したCIK番号　CIK: 01234567。,gl-bus:organizationIdentifier
1585,3,A,,Description,Text,0..1,,Text for organization identified by organizationIdentifier. Any descriptive information about the code.,gl-cor,0,Organization,BU11b_02,/CO03b/BU11b/BU11b_02,$.Entity Information.Organization.Description,EnttyInfrm.Org.Dscr,事業体説明,organizationIdentifierによって特定された組織の説明文。 コードに関するなんらかの記述情報。,gl-bus:organizationDescription
1586,2,C,,Phone Number,,0..*,,Primary phone number of the entity.,gl-cor,0,Phone Number,BU01h,/CO03b/BU01h,$.Entity Information.Phone Number,EnttyInfrm.PhnNr,【事業体電話番号】,事業体の主要電話番号情報。,
1587,3,A,,Description,Text,0..1,,"Entity Phone Number Description such as Main, Investor relations.",gl-cor,0,Phone Number,BU01h_01,/CO03b/BU01h/BU01h_01,$.Entity Information.Phone Number.Description,EnttyInfrm.PhnNr.Dscr,事業体電話番号説明,"代表、IR用などの、事業体の電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他) ",
1588,3,A,,Number,Char,0..1,,Phone number referred to in 'phoneNumberDescription',gl-cor,0,Phone Number,BU01h_02,/CO03b/BU01h/BU01h_02,$.Entity Information.Phone Number.Number,EnttyInfrm.PhnNr.Nr,事業体電話番号,phoneNumberDescriptionで示される電話番号。,
1589,2,C,,Fax Number,,0..*,,Tuple for holding company fax information.,gl-cor,0,Fax Number,BU02h,/CO03b/BU02h,$.Entity Information.Fax Number,EnttyInfrm.FaxNr,【事業体FAX番号】,事業体のFAX番号情報のタプル。,
1590,3,A,,Usage,Text,0..1,,"Company fax number usage (e.g. orders, head office, IR)",gl-cor,0,Fax Number,BU02h_01,/CO03b/BU02h/BU02h_01,$.Entity Information.Fax Number.Usage,EnttyInfrm.FaxNr.Usg,事業体FAX番号用途,事業体のFAX番号の用途。(注文、本社、IRなど),
1591,3,A,,Number,Char,0..1,,Company Fax Number,gl-cor,0,Fax Number,BU02h_02,/CO03b/BU02h/BU02h_02,$.Entity Information.Fax Number.Number,EnttyInfrm.FaxNr.Nr,事業体FAX番号,事業体のFAX番号。,
1592,2,C,,Email Address,,0..*,,Tuple for holding company email information.,gl-cor,0,Email Address,BU03h,/CO03b/BU03h,$.Entity Information.Email Address,EnttyInfrm.EmlAdr,【事業体Eメールアドレス】,事業体のEメールアドレス情報のタプル。,
1593,3,A,,Usage,Text,0..1,,"Company email address usage (e.g. orders, head office, IR)",gl-cor,0,Email Address,BU03h_01,/CO03b/BU03h/BU03h_01,$.Entity Information.Email Address.Usage,EnttyInfrm.EmlAdr.Usg,事業体Eメールアドレス用途,事業体のEメールアドレスの用途。(注文、本社、IRなど),
1594,3,A,,Address,Char,0..1,,Company Email Address,gl-cor,0,Email Address,BU03h_02,/CO03b/BU03h/BU03h_02,$.Entity Information.Email Address.Address,EnttyInfrm.EmlAdr.Adr,事業体Eメールアドレス,事業体のEメールアドレス。,
1595,2,C,,Web Site,,0..*,,Primary web site of the entity.,gl-cor,0,Web Site,BU05b,/CO03b/BU05b,$.Entity Information.Web Site,EnttyInfrm.WebSt,【事業体Webサイト】,事業体の代表ウェブサイト。,gl-bus:entityWebSite
1596,3,A,,Description,Text,0..1,,Description of the web site.,gl-cor,0,Web Site,BU05b_01,/CO03b/BU05b/BU05b_01,$.Entity Information.Web Site.Description,EnttyInfrm.WebSt.Dscr,Webサイト説明,ウェブサイトの説明。,gl-bus:webSiteDescription
1597,3,A,,URL,Char,0..1,,Valid URL of the web site. Should be full URL.,gl-cor,0,Web Site,BU05b_02,/CO03b/BU05b/BU05b_02,$.Entity Information.Web Site.URL,EnttyInfrm.WebSt.Url,WebサイトURL,ウェブサイトの有効なURL。 完全なURLであるべき。,gl-bus:webSiteURL
1598,2,C,,Address,,0..*,,Address structure for the reporting entity,gl-cor,0,Address,BU04f,/CO03b/BU04f,$.Entity Information.Address,EnttyInfrm.Adr,【住所】,報告事業体の住所構造体。,
1599,3,A,,Name,Name,0..1,,Name of organization used at this address,gl-cor,0,Address,BU04f_01,/CO03b/BU04f/BU04f_01,$.Entity Information.Address.Name,EnttyInfrm.Adr.Nam,住所名,この住所で使用される組織の名前。,
1600,3,A,,Description,Text,0..1,,"Description of the address, such as Mailing, Physical, Investor Relations, etc.",gl-cor,0,Address,BU04f_02,/CO03b/BU04f/BU04f_02,$.Entity Information.Address.Description,EnttyInfrm.Adr.Dscr,住所説明,住所の説明。郵送先、実体、投資家向けなど。,
1601,3,A,,Purpose,Char,0..1,,"Freeform for codes like shipping, billing, mailing at address level.  Allows identification of multiple purpose addresses for each identifier.",gl-cor,0,Address,BU04f_03,/CO03b/BU04f/BU04f_03,$.Entity Information.Address.Purpose,EnttyInfrm.Adr.Prps,住所目的,配送、請求、郵送のような、住所レベルのコードの自由記述。個々の識別子により、住所の用途を識別する。,
1602,3,A,,Location Identifier,Char,0..1,,A code used to identify the location and to associate it with contacts and transactions,gl-cor,0,Address,BU04f_04,/CO03b/BU04f/BU04f_04,$.Entity Information.Address.Location Identifier,EnttyInfrm.Adr.LctIdntf,所在地識別子,位置を識別したり、窓口や取引と関係付けるコード。,
1603,3,A,,Building Number,Char,0..1,,Building Number,gl-cor,0,Address,BU04f_05,/CO03b/BU04f/BU04f_05,$.Entity Information.Address.Building Number,EnttyInfrm.Adr.BldngNr,建物番号,建物番号。,
